KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,station,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/YX,OMA,4,sys,DC,YX,OMA,82.24,250,304,86.35,5.00%,0.0035428830565160706,262.5,304,Cascaded,2027,262.5,304
D0,sys/DC/YX,ORD,4,sys,DC,YX,ORD,66.18,687,1038,69.49,5.00%,0.009735842639306162,721.35,1038,Cascaded,2027,721.35,1038
D0,sys/DC/YX,ORF,4,sys,DC,YX,ORF,74.47,563,756,78.19,5.00%,0.00797857264327419,591.15,756,Cascaded,2027,591.15,756
D0,sys/DC/YX,PHL,4,sys,DC,YX,PHL,72.04,827,1148,75.64,5.00%,0.011719857150955162,868.35,1148,Cascaded,2027,868.3499999999999,1148
D0,sys/DC/YX,PIT,4,sys,DC,YX,PIT,77.41,2570,3320,81.28,5.00%,0.03642083782098521,2698.5,3320,Cascaded,2027,2698.5,3320
D0,sys/DC/YX,PNS,4,sys,DC,YX,PNS,83.33,5,6,87.5,5.00%,7.08576611303214e-05,5.25,6,Cascaded,2027,5.25,6
D0,sys/DC/YX,PWM,4,sys,DC,YX,PWM,70.38,556,790,73.9,5.00%,0.007879371917691742,583.8,790,Cascaded,2027,583.8,790
D0,sys/DC/YX,RDU,4,sys,DC,YX,RDU,67.43,443,657,70.8,5.00%,0.006277988776146477,465.15,657,Cascaded,2027,465.15,657
D0,sys/DC/YX,RIC,4,sys,DC,YX,RIC,74.54,1347,1807,78.27,5.00%,0.01908905390850859,1414.35,1807,Cascaded,2027,1414.35,1807
D0,sys/DC/YX,SAV,4,sys,DC,YX,SAV,65.86,706,1072,69.15,5.00%,0.010005101751601382,741.3,1072,Cascaded,2027,741.3,1072
D0,sys/DC/YX,SBN,4,sys,DC,YX,SBN,90.0,9,10,94.5,5.00%,0.00012754379003457854,9.45,10,Cascaded,2027,9.45,10
D0,sys/DC/YX,SDF,4,sys,DC,YX,SDF,77.13,1275,1653,80.99,5.00%,0.018068703588231958,1338.75,1653,Cascaded,2027,1338.75,1653
D0,sys/DC/YX,SRQ,4,sys,DC,YX,SRQ,46.15,72,156,48.46,5.00%,0.0010203503202766283,75.6,156,Cascaded,2027,75.6,156
D0,sys/DC/YX,STL,4,sys,DC,YX,STL,73.4,218,297,77.07,5.00%,0.0030893940252820135,228.9,297,Cascaded,2027,228.89999999999998,297
D0,sys/DC/YX,SYR,4,sys,DC,YX,SYR,69.69,177,254,73.17,5.00%,0.002508361204013378,185.85,254,Cascaded,2027,185.85,254
D0,sys/DC/YX,TVC,4,sys,DC,YX,TVC,76.19,32,42,80.0,5.00%,0.000453489031234057,33.6,42,Cascaded,2027,33.6,42
D0,sys/DL/DL,ABQ,4,sys,DL,DL,ABQ,79.02,900,1139,82.97,5.00%,0.0011688615288708798,945.0,1139,Cascaded,2027,945.0,1139
D0,sys/DL/DL,ACC,4,sys,DL,DL,ACC,52.22,212,406,54.83,5.00%,0.00027533182680069613,222.6,406,Cascaded,2027,222.6,406
D0,sys/DL/DL,AGS,4,sys,DL,DL,AGS,66.1,392,593,69.41,5.00%,0.0005091041325748721,411.6,593,Cascaded,2027,411.6,593
D0,sys/DL/DL,AKL,4,sys,DL,DL,AKL,80.43,148,184,84.46,5.00%,0.00019221278474765578,155.4,184,Cascaded,2027,155.4,184
D0,sys/DL/DL,ALB,4,sys,DL,DL,ALB,66.29,877,1323,69.6,5.00%,0.0011389906231330685,920.85,1323,Cascaded,2027,920.85,1323
D0,sys/DL/DL,AMS,4,sys,DL,DL,AMS,34.37,1839,5351,36.09,5.00%,0.002388373723992831,1930.95,5351,Cascaded,2027,1930.95,5351
D0,sys/DL/DL,ANC,4,sys,DL,DL,ANC,69.26,1872,2703,72.72,5.00%,0.00243123198005143,1965.6,2703,Cascaded,2027,1965.6,2703
D0,sys/DL/DL,ANU,4,sys,DL,DL,ANU,43.9,36,82,46.1,5.00%,4.675446115483519e-05,37.8,82,Cascaded,2027,37.8,82
D0,sys/DL/DL,ARN,4,sys,DL,DL,ARN,63.08,123,195,66.23,5.00%,0.0001597444089456869,129.15,195,Cascaded,2027,129.15,195
D0,sys/DL/DL,ATH,4,sys,DL,DL,ATH,69.41,692,997,72.88,5.00%,0.0008987246421984986,726.6,997,Cascaded,2027,726.6,997
D0,sys/DL/DL,ATL,4,sys,DL,DL,ATL,63.91,170284,266429,67.11,5.00%,0.22115379620249875,178798.2,266429,Cascaded,2027,178798.2,266429
D0,sys/DL/DL,ATW,4,sys,DL,DL,ATW,75.47,320,424,79.25,5.00%,0.0004155952102652017,336.0,424,Cascaded,2027,336.0,424
D0,sys/DL/DL,AUA,4,sys,DL,DL,AUA,72.27,769,1064,75.89,5.00%,0.0009987272396685628,807.45,1064,Cascaded,2027,807.45,1064
D0,sys/DL/DL,AUS,4,sys,DL,DL,AUS,68.79,8850,12866,72.23,5.00%,0.011493805033896983,9292.5,12866,Cascaded,2027,9292.5,12866
D0,sys/DL/DL,AVL,4,sys,DL,DL,AVL,65.35,1320,2020,68.61,5.00%,0.001714330242343957,1386.0,2020,Cascaded,2027,1386.0,2020
D0,sys/DL/DL,BCN,4,sys,DL,DL,BCN,58.06,526,906,60.96,5.00%,0.0006831346268734253,552.3,906,Cascaded,2027,552.3,906
D0,sys/DL/DL,BDA,4,sys,DL,DL,BDA,76.82,275,358,80.66,5.00%,0.0003571521338216577,288.75,358,Cascaded,2027,288.75,358
D0,sys/DL/DL,BDL,4,sys,DL,DL,BDL,67.16,2806,4178,70.52,5.00%,0.0036442505000129875,2946.3,4178,Cascaded,2027,2946.3,4178
D0,sys/DL/DL,BER,4,sys,DL,DL,BER,54.73,110,201,57.46,5.00%,0.00014286085352866308,115.5,201,Cascaded,2027,115.5,201
D0,sys/DL/DL,BGI,4,sys,DL,DL,BGI,71.04,211,297,74.6,5.00%,0.00027403309176861736,221.55,297,Cascaded,2027,221.55,297
D0,sys/DL/DL,BGR,4,sys,DL,DL,BGR,44.83,13,29,47.07,5.00%,1.688355541702382e-05,13.65,29,Cascaded,2027,13.65,29
D0,sys/DL/DL,BHM,4,sys,DL,DL,BHM,76.56,2482,3242,80.39,5.00%,0.0032234603496194706,2606.1,3242,Cascaded,2027,2606.1,3242
D0,sys/DL/DL,BIL,4,sys,DL,DL,BIL,92.14,668,725,96.74,5.00%,0.0008675550014286085,701.4,725,Cascaded,2027,701.4,725
D0,sys/DL/DL,BIS,4,sys,DL,DL,BIS,69.63,282,405,73.11,5.00%,0.000366243279046209,296.1,405,Cascaded,2027,296.1,405
D0,sys/DL/DL,BNA,4,sys,DL,DL,BNA,72.94,6633,9094,76.59,5.00%,0.008614509467778383,6964.65,9094,Cascaded,2027,6964.65,9094
D0,sys/DL/DL,BNE,4,sys,DL,DL,BNE,45.16,28,62,47.42,5.00%,3.636458089820515e-05,29.4,62,Cascaded,2027,29.4,62
D0,sys/DL/DL,BOG,4,sys,DL,DL,BOG,63.62,439,690,66.8,5.00%,0.0005701446790825736,460.95,690,Cascaded,2027,460.95,690
D0,sys/DL/DL,BOI,4,sys,DL,DL,BOI,71.7,1817,2534,75.29,5.00%,0.0023598015532870983,1907.85,2534,Cascaded,2027,1907.85,2534
D0,sys/DL/DL,BON,4,sys,DL,DL,BON,52.78,38,72,55.42,5.00%,4.93519312189927e-05,39.9,72,Cascaded,2027,39.9,72
D0,sys/DL/DL,BOS,4,sys,DL,DL,BOS,63.65,18574,29183,66.83,5.00%,0.0241227044858308,19502.7,29183,Cascaded,2027,19502.7,29183
D0,sys/DL/DL,BRU,4,sys,DL,DL,BRU,50.85,119,234,53.4,5.00%,0.0001545494688173719,124.95,234,Cascaded,2027,124.95,234
D0,sys/DL/DL,BTR,4,sys,DL,DL,BTR,69.83,662,948,73.32,5.00%,0.000859762591236136,695.1,948,Cascaded,2027,695.1,948
D0,sys/DL/DL,BTV,4,sys,DL,DL,BTV,70.29,265,377,73.81,5.00%,0.00034416478350087013,278.25,377,Cascaded,2027,278.25,377
D0,sys/DL/DL,BUF,4,sys,DL,DL,BUF,60.49,1055,1744,63.52,5.00%,0.0013701654588430868,1107.75,1744,Cascaded,2027,1107.75,1744
D0,sys/DL/DL,BUR,4,sys,DL,DL,BUR,68.24,505,740,71.66,5.00%,0.0006558611911997714,530.25,740,Cascaded,2027,530.25,740
D0,sys/DL/DL,BWI,4,sys,DL,DL,BWI,66.72,3474,5207,70.05,5.00%,0.0045118055014415955,3647.7,5207,Cascaded,2027,3647.7,5207
D0,sys/DL/DL,BZE,4,sys,DL,DL,BZE,78.91,318,403,82.85,5.00%,0.0004129977402010442,333.9,403,Cascaded,2027,333.9,403
D0,sys/DL/DL,BZN,4,sys,DL,DL,BZN,76.65,1513,1974,80.48,5.00%,0.0019649861035351567,1588.65,1974,Cascaded,2027,1588.65,1974
D0,sys/DL/DL,CAE,4,sys,DL,DL,CAE,67.95,1266,1863,71.35,5.00%,0.0016441985506117042,1329.3,1863,Cascaded,2027,1329.3,1863
D0,sys/DL/DL,CDG,4,sys,DL,DL,CDG,37.91,1516,3999,39.8,5.00%,0.001968882308631393,1591.8,3999,Cascaded,2027,1591.8,3999
D0,sys/DL/DL,CHA,4,sys,DL,DL,CHA,65.69,850,1294,68.97,5.00%,0.001103924777266942,892.5,1294,Cascaded,2027,892.5,1294
D0,sys/DL/DL,CHO,4,sys,DL,DL,CHO,72.38,131,181,75.99,5.00%,0.00017013428920231694,137.55,181,Cascaded,2027,137.55,181
D0,sys/DL/DL,CHS,4,sys,DL,DL,CHS,74.97,3370,4495,78.72,5.00%,0.004376737058105405,3538.5,4495,Cascaded,2027,3538.5,4495
D0,sys/DL/DL,CID,4,sys,DL,DL,CID,78.09,278,356,81.99,5.00%,0.00036104833891789396,291.9,356,Cascaded,2027,291.9,356
D0,sys/DL/DL,CLE,4,sys,DL,DL,CLE,70.18,2497,3558,73.69,5.00%,0.003242941375100652,2621.85,3558,Cascaded,2027,2621.85,3558
D0,sys/DL/DL,CLT,4,sys,DL,DL,CLT,71.88,3918,5451,75.47,5.00%,0.005088443855684563,4113.9,5451,Cascaded,2027,4113.9,5451
D0,sys/DL/DL,CMH,4,sys,DL,DL,CMH,77.03,2820,3661,80.88,5.00%,0.00366243279046209,2961.0,3661,Cascaded,2027,2961.0,3661
D0,sys/DL/DL,COS,4,sys,DL,DL,COS,75.49,496,657,79.27,5.00%,0.0006441725759110626,520.8,657,Cascaded,2027,520.8,657
D0,sys/DL/DL,CPH,4,sys,DL,DL,CPH,70.11,190,271,73.62,5.00%,0.0002467596560949635,199.5,271,Cascaded,2027,199.5,271
D0,sys/DL/DL,CPT,4,sys,DL,DL,CPT,55.61,109,196,58.39,5.00%,0.00014156211849658431,114.45,196,Cascaded,2027,114.45,196
D0,sys/DL/DL,CTA,4,sys,DL,DL,CTA,64.77,125,193,68.01,5.00%,0.00016234187900984441,131.25,193,Cascaded,2027,131.25,193
D0,sys/DL/DL,CTG,4,sys,DL,DL,CTG,78.89,157,199,82.84,5.00%,0.0002039014000363646,164.85,199,Cascaded,2027,164.85,199
D0,sys/DL/DL,CUN,4,sys,DL,DL,CUN,60.24,3501,5812,63.25,5.00%,0.004546871347307723,3676.05,5812,Cascaded,2027,3676.05,5812
D0,sys/DL/DL,CUR,4,sys,DL,DL,CUR,68.84,137,199,72.29,5.00%,0.00017792669939478947,143.85,199,Cascaded,2027,143.85,199
D0,sys/DL/DL,CVG,4,sys,DL,DL,CVG,67.99,5275,7758,71.39,5.00%,0.0068508272942154344,5538.75,7758,Cascaded,2027,5538.75,7758
D0,sys/DL/DL,CZM,4,sys,DL,DL,CZM,80.13,125,156,84.13,5.00%,0.00016234187900984441,131.25,156,Cascaded,2027,131.25,156
D0,sys/DL/DL,DAB,4,sys,DL,DL,DAB,73.89,1084,1467,77.59,5.00%,0.0014078287747733708,1138.2,1467,Cascaded,2027,1138.2,1467
D0,sys/DL/DL,DAL,4,sys,DL,DL,DAL,64.05,1160,1811,67.26,5.00%,0.001506532637211356,1218.0,1811,Cascaded,2027,1218.0,1811
D0,sys/DL/DL,DAY,4,sys,DL,DL,DAY,76.53,1050,1372,80.36,5.00%,0.001363671783682693,1102.5,1372,Cascaded,2027,1102.5,1372
D0,sys/DL/DL,DCA,4,sys,DL,DL,DCA,61.66,5668,9192,64.75,5.00%,0.007361230161822385,5951.4,9192,Cascaded,2027,5951.4,9192
D0,sys/DL/DL,DEN,4,sys,DL,DL,DEN,65.25,7446,11411,68.52,5.00%,0.009670381048858413,7818.3,11411,Cascaded,2027,7818.3,11411
D0,sys/DL/DL,DFW,4,sys,DL,DL,DFW,65.59,7539,11494,68.87,5.00%,0.009791163406841736,7915.95,11494,Cascaded,2027,7915.95,11494
D0,sys/DL/DL,DJT,4,sys,DL,DL,DJT,58.11,4093,7043,61.02,5.00%,0.0053157224862983455,4297.65,7043,Cascaded,2027,4297.65,7043
D0,sys/DL/DL,DLH,4,sys,DL,DL,DLH,66.67,4,6,70.0,5.00%,5.194940128315021e-06,4.2,6,Cascaded,2027,4.2,6
D0,sys/DL/DL,DSM,4,sys,DL,DL,DSM,76.17,930,1221,79.98,5.00%,0.0012078235798332424,976.5,1221,Cascaded,2027,976.5,1221
D0,sys/DL/DL,DSS,4,sys,DL,DL,DSS,56.04,102,182,58.85,5.00%,0.00013247097327203305,107.1,182,Cascaded,2027,107.1,182
D0,sys/DL/DL,DTW,4,sys,DL,DL,DTW,64.48,41847,64897,67.71,5.00%,0.05434816488739967,43939.35,64897,Cascaded,2027,43939.35,64897
D0,sys/DL/DL,DUB,4,sys,DL,DL,DUB,74.76,945,1264,78.5,5.00%,0.0012273046053144238,992.25,1264,Cascaded,2027,992.25,1264
D0,sys/DL/DL,ECP,4,sys,DL,DL,ECP,70.39,1664,2364,73.91,5.00%,0.002161095093379049,1747.2,2364,Cascaded,2027,1747.2,2364
D0,sys/DL/DL,EDI,4,sys,DL,DL,EDI,62.29,413,663,65.41,5.00%,0.0005363775682485259,433.65,663,Cascaded,2027,433.65,663
D0,sys/DL/DL,EGE,4,sys,DL,DL,EGE,63.82,127,199,67.01,5.00%,0.00016493934907400192,133.35,199,Cascaded,2027,133.35,199
D0,sys/DL/DL,ELP,4,sys,DL,DL,ELP,73.62,522,709,77.31,5.00%,0.0006779396867451102,548.1,709,Cascaded,2027,548.1,709
D0,sys/DL/DL,EWR,4,sys,DL,DL,EWR,60.94,3905,6408,63.99,5.00%,0.005071560300267539,4100.25,6408,Cascaded,2027,4100.25,6408
D0,sys/DL/DL,EYW,4,sys,DL,DL,EYW,71.68,1035,1444,75.26,5.00%,0.0013441907582015117,1086.75,1444,Cascaded,2027,1086.75,1444
D0,sys/DL/DL,EZE,4,sys,DL,DL,EZE,57.49,334,581,60.36,5.00%,0.00043377750071430427,350.7,581,Cascaded,2027,350.7,581
D0,sys/DL/DL,FAI,4,sys,DL,DL,FAI,61.22,401,655,64.28,5.00%,0.0005207927478635809,421.05,655,Cascaded,2027,421.05,655
D0,sys/DL/DL,FAR,4,sys,DL,DL,FAR,75.43,525,696,79.2,5.00%,0.0006818358918413465,551.25,696,Cascaded,2027,551.25,696
D0,sys/DL/DL,FAT,4,sys,DL,DL,FAT,67.78,61,90,71.17,5.00%,7.922283695680407e-05,64.05,90,Cascaded,2027,64.05,90
D0,sys/DL/DL,FAY,4,sys,DL,DL,FAY,36.07,22,61,37.87,5.00%,2.8572170705732617e-05,23.1,61,Cascaded,2027,23.1,61
D0,sys/DL/DL,FCA,4,sys,DL,DL,FCA,73.77,613,831,77.45,5.00%,0.000796124574664277,643.65,831,Cascaded,2027,643.65,831
D0,sys/DL/DL,FCO,4,sys,DL,DL,FCO,69.63,1408,2022,73.12,5.00%,0.0018286189251668875,1478.4,2022,Cascaded,2027,1478.4,2022
D0,sys/DL/DL,FLL,4,sys,DL,DL,FLL,55.31,6948,12561,58.08,5.00%,0.009023611002883191,7295.4,12561,Cascaded,2027,7295.4,12561
D0,sys/DL/DL,FRA,4,sys,DL,DL,FRA,66.92,615,919,70.27,5.00%,0.0007987220447284345,645.75,919,Cascaded,2027,645.75,919
D0,sys/DL/DL,FSD,4,sys,DL,DL,FSD,81.28,586,721,85.34,5.00%,0.0007610587287981506,615.3,721,Cascaded,2027,615.3,721
D0,sys/DL/DL,GCM,4,sys,DL,DL,GCM,83.41,367,440,87.58,5.00%,0.0004766357567729032,385.35,440,Cascaded,2027,385.35,440
D0,sys/DL/DL,GDL,4,sys,DL,DL,GDL,88.1,333,378,92.5,5.00%,0.0004324787656822255,349.65,378,Cascaded,2027,349.65,378
D0,sys/DL/DL,GEG,4,sys,DL,DL,GEG,75.31,1937,2572,79.08,5.00%,0.002515649757136549,2033.85,2572,Cascaded,2027,2033.85,2572
D0,sys/DL/DL,GIG,4,sys,DL,DL,GIG,70.15,235,335,73.66,5.00%,0.00030520273253850747,246.75,335,Cascaded,2027,246.75,335
D0,sys/DL/DL,GND,4,sys,DL,DL,GND,68.32,69,101,71.73,5.00%,8.961271721343412e-05,72.45,101,Cascaded,2027,72.45,101
D0,sys/DL/DL,GNV,4,sys,DL,DL,GNV,73.62,1144,1554,77.3,5.00%,0.001485752876698096,1201.2,1554,Cascaded,2027,1201.2,1554
D0,sys/DL/DL,GPT,4,sys,DL,DL,GPT,76.57,987,1289,80.4,5.00%,0.0012818514766617314,1036.35,1289,Cascaded,2027,1036.35,1289
D0,sys/DL/DL,GRB,4,sys,DL,DL,GRB,80.33,433,539,84.35,5.00%,0.0005623522688901011,454.65,539,Cascaded,2027,454.65,539
D0,sys/DL/DL,GRR,4,sys,DL,DL,GRR,75.17,1456,1937,78.93,5.00%,0.0018909582067066677,1528.8,1937,Cascaded,2027,1528.8,1937
D0,sys/DL/DL,GRU,4,sys,DL,DL,GRU,73.8,738,1000,77.49,5.00%,0.0009584664536741214,774.9,1000,Cascaded,2027,774.9,1000
D0,sys/DL/DL,GSO,4,sys,DL,DL,GSO,77.75,2083,2679,81.64,5.00%,0.0027052650718200474,2187.15,2679,Cascaded,2027,2187.15,2679
D0,sys/DL/DL,GSP,4,sys,DL,DL,GSP,76.79,2399,3124,80.63,5.00%,0.003115665341956934,2518.95,3124,Cascaded,2027,2518.95,3124
D0,sys/DL/DL,GUA,4,sys,DL,DL,GUA,66.83,270,404,70.17,5.00%,0.0003506584586612639,283.5,404,Cascaded,2027,283.5,404
D0,sys/DL/DL,GVA,4,sys,DL,DL,GVA,53.91,69,128,56.6,5.00%,8.961271721343412e-05,72.45,128,Cascaded,2027,72.45,128
D0,sys/DL/DL,HAV,4,sys,DL,DL,HAV,77.02,409,531,80.88,5.00%,0.000531182628120211,429.45,531,Cascaded,2027,429.45,531
D0,sys/DL/DL,HDN,4,sys,DL,DL,HDN,53.38,71,133,56.05,5.00%,9.221018727759163e-05,74.55,133,Cascaded,2027,74.55,133
D0,sys/DL/DL,HND,4,sys,DL,DL,HND,60.12,1295,2154,63.13,5.00%,0.0016818618665419881,1359.75,2154,Cascaded,2027,1359.75,2154
D0,sys/DL/DL,HNL,4,sys,DL,DL,HNL,74.05,2977,4020,77.76,5.00%,0.0038663341904984546,3125.85,4020,Cascaded,2027,3125.85,4020
D0,sys/DL/DL,HOU,4,sys,DL,DL,HOU,70.11,983,1402,73.62,5.00%,0.0012766565365334164,1032.15,1402,Cascaded,2027,1032.15,1402
D0,sys/DL/DL,HPN,4,sys,DL,DL,HPN,52.29,366,700,54.9,5.00%,0.0004753370217408244,384.3,700,Cascaded,2027,384.3,700
D0,sys/DL/DL,HRL,4,sys,DL,DL,HRL,75.74,128,169,79.53,5.00%,0.00016623808410608066,134.4,169,Cascaded,2027,134.4,169
D0,sys/DL/DL,HSV,4,sys,DL,DL,HSV,75.69,1663,2197,79.48,5.00%,0.00215979635834697,1746.15,2197,Cascaded,2027,1746.15,2197
D0,sys/DL/DL,IAD,4,sys,DL,DL,IAD,65.38,1911,2923,68.65,5.00%,0.0024818826463025015,2006.55,2923,Cascaded,2027,2006.55,2923
D0,sys/DL/DL,IAH,4,sys,DL,DL,IAH,62.99,5139,8158,66.14,5.00%,0.006674199329852724,5395.95,8158,Cascaded,2027,5395.95,8158
D0,sys/DL/DL,ICN,4,sys,DL,DL,ICN,62.37,1281,2054,65.48,5.00%,0.0016636795760928856,1345.05,2054,Cascaded,2027,1345.05,2054
D0,sys/DL/DL,ICT,4,sys,DL,DL,ICT,68.14,770,1130,71.55,5.00%,0.0010000259747006415,808.5,1130,Cascaded,2027,808.5,1130
D0,sys/DL/DL,IDA,4,sys,DL,DL,IDA,75.08,235,313,78.83,5.00%,0.00030520273253850747,246.75,313,Cascaded,2027,246.75,313
D0,sys/DL/DL,ILM,4,sys,DL,DL,ILM,64.89,741,1142,68.13,5.00%,0.0009623626587703576,778.05,1142,Cascaded,2027,778.05,1142
D0,sys/DL/DL,IND,4,sys,DL,DL,IND,77.52,3441,4439,81.39,5.00%,0.004468947245382997,3613.05,4439,Cascaded,2027,3613.05,4439
D0,sys/DL/DL,JAC,4,sys,DL,DL,JAC,65.98,607,920,69.28,5.00%,0.0007883321644718044,637.35,920,Cascaded,2027,637.35,920
D0,sys/DL/DL,JAN,4,sys,DL,DL,JAN,77.3,1519,1965,81.17,5.00%,0.001972778513727629,1594.95,1965,Cascaded,2027,1594.95,1965
D0,sys/DL/DL,JAX,4,sys,DL,DL,JAX,66.22,3379,5103,69.53,5.00%,0.004388425673394114,3547.95,5103,Cascaded,2027,3547.95,5103
D0,sys/DL/DL,JFK,4,sys,DL,DL,JFK,65.35,29448,45064,68.61,5.00%,0.03824514922465518,30920.4,45064,Cascaded,2027,30920.4,45064
D0,sys/DL/DL,JNB,4,sys,DL,DL,JNB,60.32,190,315,63.33,5.00%,0.0002467596560949635,199.5,315,Cascaded,2027,199.5,315
D0,sys/DL/DL,JNU,4,sys,DL,DL,JNU,89.21,124,139,93.67,5.00%,0.00016104314397776565,130.2,139,Cascaded,2027,130.2,139
D0,sys/DL/DL,KEF,4,sys,DL,DL,KEF,63.55,272,428,66.73,5.00%,0.00035325592872542146,285.6,428,Cascaded,2027,285.6,428
D0,sys/DL/DL,KIN,4,sys,DL,DL,KIN,75.42,270,358,79.19,5.00%,0.0003506584586612639,283.5,358,Cascaded,2027,283.5,358
D0,sys/DL/DL,KOA,4,sys,DL,DL,KOA,67.08,536,799,70.44,5.00%,0.0006961219771942129,562.8,799,Cascaded,2027,562.8,799
D0,sys/DL/DL,LAS,4,sys,DL,DL,LAS,67.74,10591,15635,71.13,5.00%,0.013754902724746098,11120.55,15635,Cascaded,2027,11120.55,15635
D0,sys/DL/DL,LAX,4,sys,DL,DL,LAX,68.5,27078,39529,71.93,5.00%,0.03516714719862853,28431.9,39529,Cascaded,2027,28431.9,39529
D0,sys/DL/DL,LEX,4,sys,DL,DL,LEX,79.34,1578,1989,83.3,5.00%,0.002049403880620276,1656.9,1989,Cascaded,2027,1656.9,1989
D0,sys/DL/DL,LGA,4,sys,DL,DL,LGA,63.6,18195,28608,66.78,5.00%,0.023630483908672954,19104.75,28608,Cascaded,2027,19104.75,28608
D0,sys/DL/DL,LGB,4,sys,DL,DL,LGB,75.46,326,432,79.24,5.00%,0.00042338762045767423,342.3,432,Cascaded,2027,342.3,432
D0,sys/DL/DL,LGW,4,sys,DL,DL,LGW,53.54,53,99,56.21,5.00%,6.883295670017403e-05,55.65,99,Cascaded,2027,55.65,99
D0,sys/DL/DL,LHR,4,sys,DL,DL,LHR,70.85,2479,3499,74.39,5.00%,0.0032195641445232344,2602.95,3499,Cascaded,2027,2602.95,3499
D0,sys/DL/DL,LIH,4,sys,DL,DL,LIH,71.25,503,706,74.81,5.00%,0.000653263721135614,528.15,706,Cascaded,2027,528.15,706
D0,sys/DL/DL,LIM,4,sys,DL,DL,LIM,57.28,236,412,60.15,5.00%,0.00030650146757058624,247.8,412,Cascaded,2027,247.8,412
D0,sys/DL/DL,LIR,4,sys,DL,DL,LIR,76.85,508,661,80.7,5.00%,0.0006597573962960077,533.4,661,Cascaded,2027,533.4,661
D0,sys/DL/DL,LIS,4,sys,DL,DL,LIS,45.07,302,670,47.33,5.00%,0.0003922179796877841,317.1,670,Cascaded,2027,317.1,670
D0,sys/DL/DL,LIT,4,sys,DL,DL,LIT,74.56,1665,2233,78.29,5.00%,0.0021623938284111278,1748.25,2233,Cascaded,2027,1748.25,2233
D0,sys/DL/DL,LOS,4,sys,DL,DL,LOS,16.34,66,404,17.15,5.00%,8.571651211719785e-05,69.3,404,Cascaded,2027,69.3,404
D0,sys/DL/DL,MAD,4,sys,DL,DL,MAD,68.66,493,718,72.1,5.00%,0.0006402763708148264,517.65,718,Cascaded,2027,517.65,718
D0,sys/DL/DL,MBJ,4,sys,DL,DL,MBJ,71.82,1088,1515,75.41,5.00%,0.0014130237149016858,1142.4,1515,Cascaded,2027,1142.4,1515
D0,sys/DL/DL,MCI,4,sys,DL,DL,MCI,76.19,5943,7800,80.0,5.00%,0.007718382295644042,6240.15,7800,Cascaded,2027,6240.15,7800
D0,sys/DL/DL,MCO,4,sys,DL,DL,MCO,61.78,13009,21058,64.87,5.00%,0.016895244032312528,13659.45,21058,Cascaded,2027,13659.45,21058
D0,sys/DL/DL,MDT,4,sys,DL,DL,MDT,66.56,631,948,69.89,5.00%,0.0008195018052416945,662.55,948,Cascaded,2027,662.55,948
D0,sys/DL/DL,MDW,4,sys,DL,DL,MDW,71.45,971,1359,75.02,5.00%,0.0012610717161484714,1019.55,1359,Cascaded,2027,1019.55,1359
D0,sys/DL/DL,MEM,4,sys,DL,DL,MEM,73.93,3139,4246,77.62,5.00%,0.004076729265695213,3295.95,4246,Cascaded,2027,3295.95,4246
D0,sys/DL/DL,MEX,4,sys,DL,DL,MEX,76.08,2385,3135,79.88,5.00%,0.0030974830515078313,2504.25,3135,Cascaded,2027,2504.25,3135
D0,sys/DL/DL,MIA,4,sys,DL,DL,MIA,55.06,6535,11869,57.81,5.00%,0.008487233434634665,6861.75,11869,Cascaded,2027,6861.75,11869
D0,sys/DL/DL,MKE,4,sys,DL,DL,MKE,75.45,2843,3768,79.22,5.00%,0.003692303696199901,2985.15,3768,Cascaded,2027,2985.15,3768
D0,sys/DL/DL,MLB,4,sys,DL,DL,MLB,73.7,1045,1418,77.38,5.00%,0.0013571781085222993,1097.25,1418,Cascaded,2027,1097.25,1418
D0,sys/DL/DL,MOB,4,sys,DL,DL,MOB,72.89,535,734,76.53,5.00%,0.0006948232421621341,561.75,734,Cascaded,2027,561.75,734
D0,sys/DL/DL,MSN,4,sys,DL,DL,MSN,80.98,1392,1719,85.03,5.00%,0.0018078391646536274,1461.6,1719,Cascaded,2027,1461.6,1719
D0,sys/DL/DL,MSO,4,sys,DL,DL,MSO,80.57,759,942,84.6,5.00%,0.0009857398893477753,796.95,942,Cascaded,2027,796.95,942
D0,sys/DL/DL,MSP,4,sys,DL,DL,MSP,66.72,47093,70581,70.06,5.00%,0.06116132886568482,49447.65,70581,Cascaded,2027,49447.65,70581
D0,sys/DL/DL,MSY,4,sys,DL,DL,MSY,67.94,5028,7401,71.33,5.00%,0.006530039741291981,5279.4,7401,Cascaded,2027,5279.4,7401
D0,sys/DL/DL,MTJ,4,sys,DL,DL,MTJ,60.42,58,96,63.44,5.00%,7.53266318605678e-05,60.9,96,Cascaded,2027,60.9,96
D0,sys/DL/DL,MTY,4,sys,DL,DL,MTY,89.2,322,361,93.66,5.00%,0.0004181926803293592,338.1,361,Cascaded,2027,338.1,361
D0,sys/DL/DL,MUC,4,sys,DL,DL,MUC,62.11,318,512,65.21,5.00%,0.0004129977402010442,333.9,512,Cascaded,2027,333.9,512
